413700,-6.1392,-3.2225,-0.120000,0.000000,0,1.0000,-145.212036,-1738.679932,-15.888628
413702,-6.1471,-3.2890,-0.120000,0.000000,0,1.0000,-145.193893,-1738.711304,-15.787672
413704,-6.1526,-3.3156,-0.120000,0.000000,0,1.0000,-145.175507,-1738.741821,-15.470965
413706,-6.1581,-3.3154,-0.120000,0.000000,0,1.0000,-145.156326,-1738.771240,-15.163348
413708,-6.1617,-3.4245,-0.120000,0.000000,0,1.0000,-145.136383,-1738.801025,-15.064854
413710,-6.1661,-2.9557,-0.120000,0.000000,0,1.0000,-145.116196,-1738.832031,-15.242025
413712,-6.1728,-3.0098,-0.120000,0.000000,0,1.0000,-145.096466,-1738.864258,-15.606126
413714,-6.1786,-2.5795,-0.120000,0.000000,0,1.0000,-145.077652,-1738.897095,-15.929756
413716,-6.1844,-2.5796,-0.120000,0.000000,0,1.0000,-145.059662,-1738.929321,-15.989058
413718,-6.1915,-2.3757,-0.120000,0.000000,0,1.0000,-145.041824,-1738.959961,-15.711391
413720,-6.1987,-2.1481,-0.120000,0.000000,0,1.0000,-145.023300,-1738.989014,-15.212182
413722,-6.2052,-2.0225,-0.120000,0.000000,0,1.0000,-145.003525,-1739.016968,-14.727489
413724,-6.2124,-1.7866,-0.120000,0.000000,0,1.0000,-144.982544,-1739.045166,-14.487063
413726,-6.2195,-1.7870,-0.120000,0.000000,0,1.0000,-144.960968,-1739.074585,-14.603087
413728,-6.2230,-1.7263,-0.120000,0.000000,0,1.0000,-144.939697,-1739.106323,-15.002322
413730,-6.2261,-1.7292,-0.120000,0.000000,0,1.0000,-144.919434,-1739.138672,-15.488806
413732,-6.2283,-1.4805,-0.120000,0.000000,0,1.0000,-144.900406,-1739.171265,-15.799034
413734,-6.2315,-1.3451,-0.120000,0.000000,0,1.0000,-144.882156,-1739.202881,-15.790967
413736,-6.2347,-1.3452,-0.120000,0.000000,0,1.0000,-144.863892,-1739.233032,-15.507783
413738,-6.2371,-1.2923,-0.120000,0.000000,0,1.0000,-144.844925,-1739.262329,-15.146166
413740,-6.2368,-1.4936,-0.120000,0.000000,0,1.0000,-144.825058,-1739.291504,-14.930959
413742,-6.2366,-1.4167,-0.120000,0.000000,0,1.0000,-144.804657,-1739.321655,-14.996524
413744,-6.2364,-1.4164,-0.120000,0.000000,0,1.0000,-144.784439,-1739.353149,-15.314111
413746,-6.2416,-1.9405,-0.120000,0.000000,0,1.0000,-144.765015,-1739.385742,-15.699823
413748,-6.2441,-2.0886,-0.120000,0.000000,0,1.0000,-144.746567,-1739.418213,-15.903526
413750,-6.2407,-2.3702,-0.120000,0.000000,0,1.0000,-144.728638,-1739.449463,-15.776666
413752,-6.2348,-2.4983,-0.120000,0.000000,0,1.0000,-144.710403,-1739.479492,-15.366035
413754,-6.2289,-2.4969,-0.120000,0.000000,0,1.0000,-144.691147,-1739.507812,-14.880704
413756,-6.2291,-2.5595,-0.120000,0.000000,0,1.0000,-144.670685,-1739.536011,-14.570794
