9567	32.528	-31.156	-0.532	-0.02	-0.01	0.16	-0.007	0.011	-0.007	-0.000	0.000	-0.000	0.1200	-0.1200	0.0356	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9575	32.527	-31.161	-0.537	0.30	-0.32	-0.06	0.011	-0.001	-0.014	-0.000	0.000	-0.000	0.1200	-0.1200	0.0303	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9583	32.528	-31.167	-0.542	-0.01	-0.07	0.10	0.013	-0.005	-0.020	0.000	0.000	-0.000	0.1200	-0.1200	0.0306	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9590	32.528	-31.168	-0.543	0.22	-0.00	-0.09	0.014	0.008	0.007	0.000	0.000	-0.000	0.1200	-0.1200	0.0341	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9598	32.532	-31.166	-0.538	-0.13	0.23	-0.29	0.023	0.004	0.009	0.000	0.000	-0.000	0.1200	-0.1200	0.0315	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9606	32.528	-31.171	-0.546	0.00	-0.04	-0.04	0.025	0.007	-0.001	0.000	0.000	-0.000	0.1200	-0.1200	0.0309	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9614	32.533	-31.168	-0.539	0.08	0.07	-0.02	0.007	0.015	-0.005	0.000	0.000	-0.000	0.1200	-0.1200	0.0335	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9622	32.532	-31.167	-0.539	-0.01	0.19	-0.16	0.012	-0.003	-0.006	0.000	0.000	-0.000	0.1200	-0.1200	0.0315	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9630	32.530	-31.166	-0.540	0.01	0.24	-0.02	-0.007	0.003	0.004	0.000	0.000	-0.000	0.1200	-0.1200	0.0356	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9638	32.530	-31.169	-0.542	-0.26	-0.19	0.16	-0.003	-0.001	-0.001	0.000	0.000	-0.000	0.1200	-0.1200	0.0314	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9646	32.528	-31.165	-0.540	-0.35	0.06	-0.11	-0.022	0.005	0.009	0.000	0.000	-0.000	0.1200	-0.1200	0.0305	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9654	32.524	-31.164	-0.543	0.02	0.05	0.05	-0.024	-0.005	-0.004	0.000	0.000	-0.000	0.1200	-0.1200	0.0332	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9662	32.521	-31.163	-0.545	0.15	0.01	-0.25	-0.010	-0.005	-0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0283	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9669	32.521	-31.166	-0.548	0.02	-0.03	0.14	-0.016	-0.000	0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0340	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9677	32.522	-31.164	-0.544	0.14	-0.16	0.36	0.004	-0.009	-0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0374	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9685	32.518	-31.161	-0.545	-0.27	-0.05	0.03	0.009	-0.021	0.010	0.000	0.000	-0.000	0.1200	-0.1200	0.0315	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9693	32.517	-31.158	-0.543	0.05	-0.26	-0.18	0.020	-0.027	0.004	0.000	0.000	-0.000	0.1200	-0.1200	0.0285	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9701	32.518	-31.158	-0.543	0.17	-0.26	-0.09	0.030	-0.028	0.007	0.000	0.000	-0.000	0.1200	-0.1200	0.0315	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9709	32.517	-31.162	-0.547	0.04	0.08	-0.09	0.023	-0.025	0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0316	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9716	32.515	-31.159	-0.547	0.07	0.12	-0.06	0.032	-0.009	-0.005	0.000	0.000	-0.000	0.1200	-0.1200	0.0316	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9724	32.511	-31.164	-0.554	-0.12	-0.13	-0.05	0.027	0.005	0.005	0.000	0.000	-0.000	0.1200	-0.1200	0.0285	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9732	32.511	-31.168	-0.558	0.14	-0.10	-0.01	0.016	0.016	0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0310	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9740	32.509	-31.165	-0.557	0.20	-0.27	-0.01	-0.016	0.018	0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0304	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9748	32.508	-31.167	-0.559	0.22	-0.00	-0.09	-0.018	0.022	-0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0293	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9756	32.508	-31.165	-0.557	-0.02	-0.05	-0.23	-0.036	0.034	0.013	0.000	0.000	-0.000	0.1200	-0.1200	0.0277	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9764	32.512	-31.160	-0.549	0.24	0.18	-0.08	-0.020	0.031	-0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0331	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9772	32.514	-31.159	-0.548	-0.22	0.01	-0.08	-0.014	0.028	-0.005	0.000	0.000	-0.000	0.1200	-0.1200	0.0278	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9779	32.514	-31.162	-0.549	-0.20	-0.01	-0.19	-0.007	0.017	0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0271	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9788	32.513	-31.164	-0.552	0.25	-0.21	-0.12	0.005	0.005	-0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0279	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9795	32.511	-31.166	-0.556	0.05	0.02	-0.15	0.016	-0.010	0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0295	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9803	32.512	-31.169	-0.558	0.21	-0.11	0.14	0.016	-0.008	0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0329	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9811	32.511	-31.168	-0.557	0.19	0.25	-0.10	0.021	-0.020	0.001	0.000	0.000	-0.000	0.1200	-0.1200	0.0318	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9819	32.517	-31.166	-0.551	0.55	-0.16	0.27	0.038	-0.037	0.001	0.000	0.000	-0.000	0.1200	-0.1200	0.0384	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9827	32.515	-31.166	-0.552	-0.03	-0.16	0.01	0.024	-0.043	-0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0288	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9835	32.514	-31.171	-0.558	-0.16	0.14	0.05	0.022	-0.036	0.011	0.000	0.000	-0.000	0.1200	-0.1200	0.0318	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9842	32.517	-31.171	-0.555	0.03	-0.33	0.01	0.018	-0.031	0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0284	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9851	32.517	-31.173	-0.557	-0.12	0.17	-0.35	0.005	-0.020	-0.001	0.000	0.000	-0.000	0.1200	-0.1200	0.0246	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9858	32.518	-31.173	-0.556	0.09	-0.07	0.01	0.005	-0.002	-0.000	0.000	0.000	-0.000	0.1200	-0.1200	0.0303	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9866	32.517	-31.172	-0.556	-0.35	0.24	-0.28	-0.010	0.003	0.004	0.000	0.000	-0.000	0.1200	-0.1200	0.0253	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9874	32.523	-31.175	-0.554	0.17	0.11	-0.15	-0.032	0.037	-0.007	0.000	0.000	-0.000	0.1200	-0.1200	0.0293	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9882	32.521	-31.176	-0.556	0.08	0.23	0.14	-0.053	0.047	0.005	0.000	0.000	-0.000	0.1200	-0.1200	0.0354	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9890	32.524	-31.182	-0.559	-0.00	-0.33	-0.07	-0.037	0.052	-0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0244	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9898	32.527	-31.179	-0.553	-0.02	0.19	0.28	-0.035	0.041	-0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0356	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9906	32.532	-31.180	-0.550	0.09	0.14	-0.21	-0.028	0.020	0.008	-0.000	0.000	-0.000	0.1200	-0.1200	0.0310	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9914	32.528	-31.176	-0.550	-0.06	0.04	0.04	-0.015	0.002	0.000	-0.000	0.000	-0.000	0.1200	-0.1200	0.0316	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9921	32.529	-31.177	-0.550	-0.13	-0.11	0.06	0.001	-0.013	-0.004	-0.000	0.000	-0.000	0.1200	-0.1200	0.0294	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9929	32.530	-31.176	-0.548	0.02	-0.10	-0.10	0.018	-0.036	0.003	-0.000	0.000	-0.000	0.1200	-0.1200	0.0296	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9937	32.525	-31.179	-0.555	0.07	-0.01	0.07	0.025	-0.052	0.007	0.000	0.000	-0.000	0.1200	-0.1200	0.0328	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9945	32.526	-31.185	-0.560	0.05	-0.15	0.02	0.014	-0.060	-0.013	0.000	0.000	-0.000	0.1200	-0.1200	0.0266	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9953	32.525	-31.184	-0.560	-0.18	0.08	-0.09	0.020	-0.051	0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0273	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9961	32.527	-31.186	-0.560	0.10	0.21	0.04	0.023	-0.039	0.009	0.000	0.000	-0.000	0.1200	-0.1200	0.0337	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9968	32.527	-31.184	-0.558	0.19	0.12	0.03	0.008	-0.010	-0.012	0.000	0.000	-0.000	0.1200	-0.1200	0.0307	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9976	32.531	-31.184	-0.554	-0.02	-0.14	-0.14	-0.007	0.012	-0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0264	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9984	32.533	-31.184	-0.553	-0.05	0.07	0.33	0.009	0.034	0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0372	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
9992	32.532	-31.188	-0.557	-0.12	0.08	0.17	-0.012	0.049	0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0336	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10000	32.537	-31.189	-0.554	-0.02	0.03	0.12	-0.012	0.049	0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0336	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10008	32.534	-31.183	-0.552	-0.02	0.28	0.19	0.001	0.055	0.000	0.000	0.000	-0.000	0.1200	-0.1200	0.0360	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10015	32.534	-31.182	-0.550	0.06	-0.02	-0.11	-0.001	0.044	0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0311	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10023	32.534	-31.180	-0.548	0.13	0.05	-0.04	-0.015	0.017	0.010	0.000	0.000	-0.000	0.1200	-0.1200	0.0339	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10031	32.536	-31.182	-0.548	0.18	0.05	0.22	-0.009	0.003	-0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0362	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10039	32.534	-31.185	-0.552	0.27	-0.36	-0.10	-0.001	-0.029	-0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0279	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10047	32.534	-31.181	-0.550	-0.12	-0.09	-0.09	-0.011	-0.059	0.005	0.000	0.000	-0.000	0.1200	-0.1200	0.0287	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10055	32.528	-31.179	-0.553	-0.29	-0.02	-0.20	-0.004	-0.060	0.006	0.000	0.000	-0.000	0.1200	-0.1200	0.0259	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10063	32.526	-31.181	-0.556	-0.08	0.03	-0.14	-0.006	-0.066	0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0285	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10071	32.527	-31.181	-0.555	0.11	0.15	-0.02	0.013	-0.036	-0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0312	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10079	32.524	-31.179	-0.557	0.01	0.11	0.11	0.024	-0.011	0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0339	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10087	32.523	-31.175	-0.553	-0.17	-0.02	-0.11	0.047	0.009	-0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0262	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10095	32.524	-31.172	-0.550	0.07	0.46	0.03	0.035	0.041	-0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0347	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10103	32.531	-31.175	-0.546	0.15	-0.03	0.23	0.030	0.043	0.001	0.000	0.000	-0.000	0.1200	-0.1200	0.0368	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10111	32.531	-31.174	-0.545	-0.20	-0.18	-0.01	0.034	0.045	-0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0286	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10119	32.529	-31.176	-0.549	-0.03	-0.08	-0.08	0.034	0.050	-0.014	0.000	0.000	-0.000	0.1200	-0.1200	0.0274	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10127	32.532	-31.178	-0.548	0.15	0.01	-0.25	-0.008	0.037	0.000	0.000	0.000	-0.000	0.1200	-0.1200	0.0292	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10135	32.524	-31.175	-0.553	-0.49	0.51	-0.10	-0.019	0.003	0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0296	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10143	32.530	-31.183	-0.554	0.41	-0.39	0.21	-0.055	0.014	-0.004	0.000	0.000	-0.000	0.1200	-0.1200	0.0331	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10151	32.531	-31.178	-0.550	-0.44	0.40	-0.04	-0.055	-0.017	0.000	0.000	0.000	-0.000	0.1200	-0.1200	0.0301	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10158	32.537	-31.180	-0.545	0.49	0.17	0.42	-0.056	-0.026	0.007	0.000	0.000	-0.000	0.1200	-0.1200	0.0448	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10166	32.531	-31.174	-0.545	0.14	-0.19	0.07	-0.054	-0.033	-0.005	0.000	0.000	-0.000	0.1200	-0.1200	0.0318	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10174	32.534	-31.172	-0.541	-0.19	0.10	0.01	-0.034	-0.042	-0.002	-0.000	0.000	-0.000	0.1200	-0.1200	0.0317	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10182	32.529	-31.170	-0.543	0.13	-0.21	-0.21	-0.018	-0.025	0.002	-0.000	0.000	-0.000	0.1200	-0.1200	0.0287	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10190	32.523	-31.168	-0.548	-0.23	0.05	0.31	0.006	-0.027	-0.004	-0.000	0.000	-0.000	0.1200	-0.1200	0.0342	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10198	32.525	-31.170	-0.547	0.12	-0.32	0.02	0.024	0.008	-0.014	-0.000	0.000	-0.000	0.1200	-0.1200	0.0283	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10206	32.520	-31.166	-0.548	-0.18	0.43	-0.44	0.036	0.007	-0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0256	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10214	32.521	-31.172	-0.552	0.31	-0.03	-0.04	0.041	0.019	0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0329	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10222	32.514	-31.163	-0.550	-0.33	0.23	0.23	0.043	0.031	0.007	0.000	0.000	-0.000	0.1200	-0.1200	0.0351	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10230	32.520	-31.161	-0.544	0.21	0.02	0.01	0.049	0.039	0.013	0.000	0.000	-0.000	0.1200	-0.1200	0.0367	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10238	32.516	-31.158	-0.545	0.09	0.14	-0.21	0.025	0.034	0.014	0.000	0.000	-0.000	0.1200	-0.1200	0.0333	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10246	32.514	-31.163	-0.551	0.15	-0.16	-0.08	0.021	0.026	0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0313	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10254	32.514	-31.164	-0.551	0.02	-0.03	0.14	0.004	0.018	-0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0324	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10262	32.518	-31.158	-0.543	-0.13	0.02	-0.07	-0.010	0.009	-0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0301	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10270	32.518	-31.161	-0.545	0.34	0.09	-0.09	-0.050	0.009	0.014	0.000	0.000	-0.000	0.1200	-0.1200	0.0362	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10278	32.514	-31.161	-0.549	0.01	0.29	-0.06	-0.044	-0.024	0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0329	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10285	32.514	-31.163	-0.551	0.29	-0.21	-0.05	-0.055	-0.026	-0.003	0.000	0.000	-0.000	0.1200	-0.1200	0.0301	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10293	32.509	-31.160	-0.553	-0.03	0.25	-0.10	-0.044	-0.038	-0.004	0.000	0.000	-0.000	0.1200	-0.1200	0.0300	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10301	32.509	-31.160	-0.552	-0.18	-0.04	0.04	-0.032	-0.043	0.006	-0.000	0.000	-0.000	0.1200	-0.1200	0.0302	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10309	32.507	-31.156	-0.550	-0.03	0.08	0.08	-0.007	-0.036	0.008	-0.000	0.000	-0.000	0.1200	-0.1200	0.0339	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10317	32.510	-31.162	-0.553	-0.11	-0.21	-0.39	-0.004	-0.036	0.001	-0.000	0.000	-0.000	0.1200	-0.1200	0.0220	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10325	32.514	-31.161	-0.549	0.09	-0.07	0.01	0.023	-0.026	0.008	-0.000	0.000	-0.000	0.1200	-0.1200	0.0330	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10332	32.514	-31.164	-0.552	0.05	0.02	-0.15	0.021	-0.004	0.009	0.000	0.000	-0.000	0.1200	-0.1200	0.0305	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10340	32.513	-31.168	-0.556	-0.05	0.07	-0.10	0.026	0.016	-0.008	0.000	0.000	-0.000	0.1200	-0.1200	0.0274	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10348	32.513	-31.173	-0.561	-0.13	-0.03	-0.03	0.045	0.035	-0.004	0.000	0.000	-0.000	0.1200	-0.1200	0.0269	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10356	32.514	-31.176	-0.562	-0.10	-0.23	-0.06	0.023	0.039	0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0257	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10364	32.516	-31.175	-0.560	0.02	-0.14	-0.06	0.021	0.051	0.012	0.000	0.000	-0.000	0.1200	-0.1200	0.0294	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10372	32.515	-31.176	-0.561	0.09	0.21	0.04	0.031	0.045	-0.010	0.000	0.000	-0.000	0.1200	-0.1200	0.0307	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10380	32.515	-31.177	-0.562	-0.08	-0.01	-0.10	0.003	0.020	0.002	0.000	0.000	-0.000	0.1200	-0.1200	0.0270	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
10388	32.517	-31.174	-0.558	-0.10	-0.12	0.14	0.006	0.003	0.015	0.000	0.000	-0.000	0.1200	-0.1200	0.0324	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.334	0
