t_ms,phi_x_deg,phi_y_deg,phi_z_deg,om_x_dps,om_y_dps,om_z_dps,rho_x,rho_y,rho_z,rho_x_lp,rho_y_lp,rho_z_lp,tau_x,tau_y,tau_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,armed,gain_scale
70630.0,32.3476,-31.5456,-0.1246,-0.088,0.129,-0.121,0.018,0.016,-0.007,0.0,0.0,-0.0,0.12,-0.12,0.04272,0.0,0.0,0.0,0.0,1.0
70638.0,32.352,-31.545,-0.1202,0.098,-0.04,-0.031,-0.002,-0.001,0.012,0.0,0.0,-0.0,0.12,-0.12,0.04801,0.0,0.0,0.0,0.0,1.0
70646.0,32.3505,-31.5417,-0.1185,-0.087,0.0,0.009,-0.01,-0.003,-0.008,0.0,0.0,-0.0,0.12,-0.12,0.04452,0.0,0.0,0.0,0.0,1.0
70653.0,32.3494,-31.5395,-0.1176,-0.017,0.028,0.122,-0.017,0.004,0.006,0.0,0.0,-0.0,0.12,-0.12,0.04945,0.0,0.0,0.0,0.0,1.0
70661.0,32.3479,-31.5381,-0.1175,-0.002,-0.032,0.062,-0.037,-0.009,-0.003,0.0,0.0,-0.0,0.12,-0.12,0.04671,0.0,0.0,0.0,0.0,1.0
70669.0,32.3452,-31.5394,-0.121,-0.094,-0.112,-0.19,-0.028,-0.009,-0.008,0.0,0.0,-0.0,0.12,-0.12,0.03995,0.0,0.0,0.0,0.0,1.0
70677.0,32.3401,-31.537,-0.1235,-0.004,-0.032,0.062,-0.029,-0.001,0.001,0.0,0.0,-0.0,0.12,-0.12,0.04611,0.0,0.0,0.0,0.0,1.0
70684.0,32.341,-31.5378,-0.1233,-0.053,-0.007,0.087,-0.023,0.005,0.0,0.0,0.0,-0.0,0.12,-0.12,0.04633,0.0,0.0,0.0,0.0,1.0
70692.0,32.3414,-31.5362,-0.1216,0.081,0.065,-0.014,-0.013,-0.003,-0.014,0.0,0.0,-0.0,0.12,-0.12,0.04454,0.0,0.0,0.0,0.0,1.0
70700.0,32.3438,-31.5362,-0.1195,0.082,-0.021,0.072,0.014,-0.011,0.006,0.0,0.0,-0.0,0.12,-0.12,0.04888,0.0,0.0,0.0,0.0,1.0
70707.0,32.3465,-31.5359,-0.1168,0.082,0.022,0.029,0.001,0.004,-0.003,0.0,0.0,-0.0,0.12,-0.12,0.04758,0.0,0.0,0.0,0.0,1.0
70715.0,32.3512,-31.5355,-0.1123,0.168,0.076,-0.004,0.022,-0.011,-0.002,0.0,0.0,-0.0,0.12,-0.12,0.04922,0.0,0.0,0.0,0.0,1.0
70723.0,32.3488,-31.5343,-0.1133,-0.237,0.12,0.04,0.037,-0.001,-0.009,0.0,0.0,-0.0,0.12,-0.12,0.04571,0.0,0.0,0.0,0.0,1.0
70731.0,32.3478,-31.5349,-0.1147,-0.222,0.189,-0.149,0.029,0.006,0.006,0.0,0.0,-0.0,0.12,-0.12,0.04568,0.0,0.0,0.0,0.0,1.0
70739.0,32.3468,-31.5348,-0.1155,-0.187,0.008,0.102,0.033,0.01,0.005,0.0,0.0,-0.0,0.12,-0.12,0.04802,0.0,0.0,0.0,0.0,1.0
70746.0,32.3468,-31.5289,-0.1102,-0.173,0.036,-0.045,0.023,0.006,0.002,0.0,0.0,-0.0,0.12,-0.12,0.04665,0.0,0.0,0.0,0.0,1.0
70754.0,32.3455,-31.5269,-0.1095,-0.237,0.035,0.127,0.014,0.007,0.003,0.0,0.0,-0.0,0.12,-0.12,0.04899,0.0,0.0,0.0,0.0,1.0
70762.0,32.3436,-31.5249,-0.1093,-0.018,-0.012,0.165,-0.006,0.011,-0.012,0.0,0.0,-0.0,0.12,-0.12,0.04867,0.0,0.0,0.0,0.0,1.0
70770.0,32.3434,-31.5243,-0.109,-0.073,-0.013,-0.095,-0.016,-0.003,0.008,0.0,0.0,-0.0,0.12,-0.12,0.04727,0.0,0.0,0.0,0.0,1.0
70777.0,32.343,-31.5252,-0.1101,0.012,-0.046,-0.041,-0.033,-0.011,0.007,0.0,0.0,-0.0,0.12,-0.12,0.04805,0.0,0.0,0.0,0.0,1.0
70785.0,32.3454,-31.527,-0.1097,0.317,-0.04,-0.035,-0.025,-0.003,-0.007,0.0,0.0,-0.0,0.12,-0.12,0.04868,0.0,0.0,0.0,0.0,1.0
70793.0,32.3454,-31.5266,-0.1093,-0.053,0.125,-0.042,-0.031,-0.008,0.005,0.0,0.0,-0.0,0.12,-0.12,0.04881,0.0,0.0,0.0,0.0,1.0
70801.0,32.3437,-31.5297,-0.1137,-0.173,0.122,-0.131,-0.018,-0.011,0.006,0.0,0.0,-0.0,0.12,-0.12,0.04571,0.0,0.0,0.0,0.0,1.0
70809.0,32.3432,-31.5308,-0.115,0.068,-0.046,0.219,0.004,0.003,0.006,0.0,0.0,-0.0,0.12,-0.12,0.05161,0.0,0.0,0.0,0.0,1.0
70816.0,32.3413,-31.5322,-0.118,0.076,-0.219,-0.04,-0.008,-0.004,0.001,0.0,0.0,-0.0,0.12,-0.12,0.04494,0.0,0.0,0.0,0.0,1.0
70824.0,32.3441,-31.5334,-0.1166,0.117,-0.028,0.151,-0.007,-0.007,-0.006,0.0,0.0,-0.0,0.12,-0.12,0.04881,0.0,0.0,0.0,0.0,1.0
70832.0,32.347,-31.5359,-0.1163,0.012,-0.005,-0.084,0.009,0.004,0.0,0.0,0.0,-0.0,0.12,-0.12,0.04567,0.0,0.0,0.0,0.0,1.0
70839.0,32.3499,-31.5344,-0.1124,-0.037,0.106,-0.146,0.004,-0.001,0.007,0.0,0.0,-0.0,0.12,-0.12,0.04706,0.0,0.0,0.0,0.0,1.0
70847.0,32.3496,-31.5343,-0.1126,-0.157,-0.112,-0.019,0.014,-0.012,0.003,0.0,0.0,-0.0,0.12,-0.12,0.04555,0.0,0.0,0.0,0.0,1.0
70855.0,32.3478,-31.5305,-0.1107,0.083,0.023,0.029,0.022,-0.011,0.014,0.0,0.0,-0.0,0.12,-0.12,0.0516,0.0,0.0,0.0,0.0,1.0
70863.0,32.3481,-31.5324,-0.1121,0.042,-0.211,-0.118,0.007,-0.014,0.0,0.0,0.0,-0.0,0.12,-0.12,0.04455,0.0,0.0,0.0,0.0,1.0
70870.0,32.3468,-31.5282,-0.1095,0.083,0.067,-0.014,0.003,0.0,-0.003,0.0,0.0,-0.0,0.12,-0.12,0.04868,0.0,0.0,0.0,0.0,1.0
70878.0,32.3446,-31.5256,-0.1092,0.012,-0.089,0.002,-0.009,-0.013,-0.0,0.0,-0.0,0.0,0.12,-0.12,0.04753,0.0,0.0,0.0,0.0,1.0
70886.0,32.3486,-31.5247,-0.1048,0.197,-0.172,0.006,-0.004,-0.006,0.005,0.0,-0.0,0.0,0.12,-0.12,0.05022,0.0,0.0,0.0,0.0,1.0
70893.0,32.3502,-31.5271,-0.1056,-0.037,-0.108,0.07,-0.01,-0.001,-0.012,0.0,-0.0,0.0,0.12,-0.12,0.04694,0.0,0.0,0.0,0.0,1.0
70901.0,32.3513,-31.53,-0.1072,-0.081,0.288,0.035,-0.017,0.004,-0.002,0.0,-0.0,0.0,0.12,-0.12,0.0505,0.0,0.0,0.0,0.0,1.0
70909.0,32.3516,-31.5324,-0.1091,-0.271,-0.001,0.091,-0.013,0.025,0.003,0.0,0.0,0.0,0.12,-0.12,0.04805,0.0,0.0,0.0,0.0,1.0
70917.0,32.3526,-31.5321,-0.108,-0.051,-0.005,0.087,-0.004,0.031,0.005,0.0,0.0,0.0,0.12,-0.12,0.05023,0.0,0.0,0.0,0.0,1.0
70924.0,32.352,-31.5315,-0.1079,-0.043,-0.091,-0.258,-0.005,0.035,0.003,0.0,0.0,0.0,0.12,-0.12,0.044,0.0,0.0,0.0,0.0,1.0
70932.0,32.355,-31.533,-0.1067,-0.015,0.116,0.036,-0.02,0.022,-0.002,0.0,0.0,0.0,0.12,-0.12,0.04972,0.0,0.0,0.0,0.0,1.0
70940.0,32.3544,-31.5332,-0.1074,-0.25,0.137,0.143,-0.015,0.019,-0.006,0.0,0.0,0.0,0.12,-0.12,0.04899,0.0,0.0,0.0,0.0,1.0
70947.0,32.3554,-31.5321,-0.1055,-0.135,-0.059,0.12,-0.006,0.007,0.013,0.0,0.0,0.0,0.12,-0.12,0.05128,0.0,0.0,0.0,0.0,1.0
70955.0,32.3568,-31.5299,-0.1022,-0.035,-0.065,0.027,-0.012,-0.009,-0.0,0.0,0.0,0.0,0.12,-0.12,0.04913,0.0,0.0,0.0,0.0,1.0
70963.0,32.3585,-31.5292,-0.1002,0.071,0.17,0.003,0.006,-0.017,-0.001,0.0,0.0,0.0,0.12,-0.12,0.0518,0.0,0.0,0.0,0.0,1.0
70971.0,32.3587,-31.5284,-0.0993,-0.091,-0.109,-0.19,0.009,-0.038,0.001,0.0,0.0,0.0,0.12,-0.12,0.04578,0.0,0.0,0.0,0.0,1.0
70979.0,32.3589,-31.5295,-0.1001,0.029,-0.15,-0.058,0.005,-0.04,0.006,0.0,0.0,0.0,0.12,-0.12,0.04909,0.0,0.0,0.0,0.0,1.0
70986.0,32.3584,-31.5308,-0.1016,-0.106,-0.092,-0.087,0.022,-0.048,0.005,0.0,0.0,0.0,0.12,-0.12,0.04745,0.0,0.0,0.0,0.0,1.0
70994.0,32.3582,-31.5312,-0.1023,-0.05,-0.048,0.13,0.008,-0.027,0.01,0.0,-0.0,0.0,0.12,-0.12,0.0523,0.0,0.0,0.0,0.0,1.0
71002.0,32.357,-31.5297,-0.1019,0.02,0.109,0.114,0.009,-0.016,0.001,0.0,-0.0,0.0,0.12,-0.12,0.05252,0.0,0.0,0.0,0.0,1.0
71009.0,32.3574,-31.5317,-0.1034,0.014,-0.047,-0.041,0.013,0.006,-0.001,0.0,-0.0,0.0,0.12,-0.12,0.04834,0.0,0.0,0.0,0.0,1.0
71017.0,32.356,-31.5316,-0.1046,-0.129,0.183,0.189,-0.001,0.012,-0.01,0.0,0.0,0.0,0.12,-0.12,0.05095,0.0,0.0,0.0,0.0,1.0
71025.0,32.3551,-31.5316,-0.1053,0.07,0.17,0.003,-0.023,0.038,-0.003,0.0,0.0,0.0,0.12,-0.12,0.05048,0.0,0.0,0.0,0.0,1.0
71033.0,32.3551,-31.5309,-0.1047,-0.2,0.156,0.075,-0.018,0.04,-0.006,0.0,0.0,0.0,0.12,-0.12,0.049,0.0,0.0,0.0,0.0,1.0
71040.0,32.3537,-31.5278,-0.1031,-0.001,0.057,-0.024,-0.016,0.02,-0.007,0.0,0.0,0.0,0.12,-0.12,0.04846,0.0,0.0,0.0,0.0,1.0
71048.0,32.3518,-31.527,-0.1041,0.163,-0.164,-0.073,0.004,0.018,-0.012,0.0,0.0,0.0,0.12,-0.12,0.04632,0.0,0.0,0.0,0.0,1.0
71056.0,32.3514,-31.5275,-0.1049,0.133,0.042,-0.039,0.002,0.01,0.005,0.0,0.0,0.0,0.12,-0.12,0.05076,0.0,0.0,0.0,0.0,1.0
71064.0,32.3505,-31.5263,-0.1046,0.119,0.059,0.064,0.014,0.002,-0.004,0.0,0.0,0.0,0.12,-0.12,0.05095,0.0,0.0,0.0,0.0,1.0
71071.0,32.3541,-31.5271,-0.1021,0.064,-0.201,0.063,0.028,-0.015,-0.003,0.0,0.0,0.0,0.12,-0.12,0.04899,0.0,0.0,0.0,0.0,1.0
71079.0,32.3551,-31.5255,-0.0998,-0.065,0.056,0.147,0.016,-0.023,0.001,0.0,0.0,-0.0,0.12,-0.12,0.0524,0.0,0.0,0.0,0.0,1.0
71087.0,32.3582,-31.5288,-0.1001,-0.085,0.089,-0.078,0.024,-0.046,-0.006,0.0,0.0,-0.0,0.12,-0.12,0.04783,0.0,0.0,0.0,0.0,1.0
71094.0,32.358,-31.5279,-0.0995,0.164,-0.035,-0.202,0.018,-0.043,0.007,0.0,0.0,0.0,0.12,-0.12,0.04907,0.0,0.0,0.0,0.0,1.0
71102.0,32.3569,-31.5293,-0.1016,-0.05,0.081,0.001,0.007,-0.042,0.013,0.0,-0.0,0.0,0.12,-0.12,0.05188,0.0,0.0,0.0,0.0,1.0
71110.0,32.356,-31.5302,-0.1033,-0.235,0.077,0.083,-0.006,-0.025,0.006,0.0,-0.0,0.0,0.12,-0.12,0.05023,0.0,0.0,0.0,0.0,1.0
71117.0,32.355,-31.5325,-0.1062,0.029,-0.022,-0.188,-0.014,-0.026,0.003,0.0,-0.0,0.0,0.12,-0.12,0.04629,0.0,0.0,0.0,0.0,1.0
71125.0,32.3541,-31.5336,-0.1081,-0.121,0.01,-0.07,-0.013,-0.0,0.005,0.0,-0.0,0.0,0.12,-0.12,0.04729,0.0,0.0,0.0,0.0,1.0
71133.0,32.3503,-31.5325,-0.1103,-0.03,0.219,0.053,-0.011,0.005,-0.003,0.0,-0.0,0.0,0.12,-0.12,0.04977,0.0,0.0,0.0,0.0,1.0
71140.0,32.3492,-31.5312,-0.1102,0.084,0.066,-0.014,-0.015,0.022,0.002,0.0,-0.0,0.0,0.12,-0.12,0.04947,0.0,0.0,0.0,0.0,1.0
71148.0,32.3504,-31.5315,-0.1094,-0.122,-0.076,0.017,-0.012,0.018,0.001,0.0,-0.0,0.0,0.12,-0.12,0.04712,0.0,0.0,0.0,0.0,1.0
71156.0,32.3502,-31.5287,-0.1069,0.204,-0.06,0.204,-0.011,0.023,0.004,0.0,-0.0,0.0,0.12,-0.12,0.05367,0.0,0.0,0.0,0.0,1.0
71164.0,32.3511,-31.5281,-0.1056,0.078,-0.132,-0.126,-0.013,0.042,0.0,0.0,0.0,0.0,0.12,-0.12,0.04667,0.0,0.0,0.0,0.0,1.0
71172.0,32.3496,-31.5297,-0.1084,-0.157,-0.154,0.024,0.013,0.027,0.007,0.0,0.0,0.0,0.12,-0.12,0.04747,0.0,0.0,0.0,0.0,1.0
71179.0,32.3474,-31.5285,-0.1093,0.033,0.135,-0.032,0.012,0.023,-0.004,0.0,0.0,0.0,0.12,-0.12,0.04858,0.0,0.0,0.0,0.0,1.0
71187.0,32.3481,-31.5281,-0.1083,-0.172,-0.007,-0.002,0.008,0.016,-0.004,0.0,0.0,0.0,0.12,-0.12,0.04636,0.0,0.0,0.0,0.0,1.0
71195.0,32.3488,-31.5272,-0.1069,-0.043,-0.177,-0.172,0.002,0.003,-0.003,0.0,0.0,0.0,0.12,-0.12,0.04376,0.0,0.0,0.0,0.0,1.0
71202.0,32.3499,-31.5278,-0.1065,0.013,-0.047,-0.041,-0.001,-0.005,0.001,0.0,0.0,0.0,0.12,-0.12,0.04797,0.0,0.0,0.0,0.0,1.0
71210.0,32.3532,-31.5274,-0.1032,0.134,0.172,-0.168,-0.003,-0.012,-0.006,0.0,0.0,0.0,0.12,-0.12,0.04832,0.0,0.0,0.0,0.0,1.0
71218.0,32.3531,-31.5268,-0.1028,-0.065,0.056,0.147,0.006,-0.024,-0.01,0.0,0.0,-0.0,0.12,-0.12,0.04998,0.0,0.0,0.0,0.0,1.0
71226.0,32.3531,-31.5294,-0.1051,0.034,0.048,0.054,0.003,-0.038,0.003,0.0,0.0,-0.0,0.12,-0.12,0.05085,0.0,0.0,0.0,0.0,1.0
71233.0,32.3568,-31.5309,-0.1032,-0.044,0.193,0.199,-0.005,-0.033,0.003,0.0,0.0,-0.0,0.12,-0.12,0.05401,0.0,0.0,0.0,0.0,1.0
71241.0,32.357,-31.5294,-0.1016,0.02,0.151,0.071,-0.004,-0.033,-0.008,0.0,-0.0,-0.0,0.12,-0.12,0.05078,0.0,0.0,0.0,0.0,1.0
71249.0,32.3552,-31.5252,-0.0994,0.029,-0.15,-0.058,-0.002,-0.016,-0.003,0.0,-0.0,-0.0,0.12,-0.12,0.04773,0.0,0.0,0.0,0.0,1.0
71256.0,32.3528,-31.5248,-0.1011,0.099,0.093,-0.16,0.002,-0.001,-0.003,0.0,-0.0,-0.0,0.12,-0.12,0.04848,0.0,0.0,0.0,0.0,1.0
71264.0,32.3485,-31.5224,-0.1028,-0.052,-0.004,0.087,0.001,0.017,0.015,0.0,-0.0,0.0,0.12,-0.12,0.05277,0.0,0.0,0.0,0.0,1.0
71272.0,32.3476,-31.5261,-0.107,-0.002,-0.245,0.278,-0.004,0.022,-0.001,0.0,-0.0,0.0,0.12,-0.12,0.05084,0.0,0.0,0.0,0.0,1.0
71280.0,32.3488,-31.5272,-0.1069,0.133,-0.001,0.004,0.001,0.026,-0.004,0.0,0.0,0.0,0.12,-0.12,0.04931,0.0,0.0,0.0,0.0,1.0
71288.0,32.3482,-31.5253,-0.1057,-0.158,-0.067,-0.062,0.007,0.012,0.007,0.0,0.0,-0.0,0.12,-0.12,0.0473,0.0,0.0,0.0,0.0,1.0
71295.0,32.3511,-31.5254,-0.1032,-0.066,0.012,0.19,0.002,0.009,0.007,0.0,0.0,0.0,0.12,-0.12,0.05306,0.0,0.0,0.0,0.0,1.0
71303.0,32.3504,-31.5266,-0.1049,0.069,0.213,-0.04,-0.009,0.0,0.006,0.0,0.0,0.0,0.12,-0.12,0.05165,0.0,0.0,0.0,0.0,1.0
71311.0,32.3498,-31.5279,-0.1067,-0.037,-0.108,0.07,0.006,0.003,-0.007,0.0,0.0,-0.0,0.12,-0.12,0.04751,0.0,0.0,0.0,0.0,1.0
71318.0,32.3504,-31.5291,-0.1072,0.069,0.126,0.046,-0.0,-0.003,-0.005,0.0,0.0,-0.0,0.12,-0.12,0.05004,0.0,0.0,0.0,0.0,1.0
71326.0,32.3523,-31.5284,-0.1049,0.028,-0.193,-0.015,-0.015,-0.009,0.002,0.0,0.0,-0.0,0.12,-0.12,0.04784,0.0,0.0,0.0,0.0,1.0
71334.0,32.3544,-31.525,-0.1,-0.001,0.057,-0.024,-0.016,-0.01,-0.008,0.0,0.0,-0.0,0.12,-0.12,0.04866,0.0,0.0,0.0,0.0,1.0
71342.0,32.3556,-31.525,-0.0989,-0.086,0.047,-0.035,0.006,-0.031,0.0,0.0,-0.0,-0.0,0.12,-0.12,0.04934,0.0,0.0,0.0,0.0,1.0
71350.0,32.3575,-31.5256,-0.0977,0.049,-0.011,-0.006,-0.002,-0.032,-0.003,0.0,-0.0,-0.0,0.12,-0.12,0.05012,0.0,0.0,0.0,0.0,1.0
71358.0,32.356,-31.5282,-0.1015,0.099,-0.123,0.055,0.008,-0.012,0.005,0.0,-0.0,-0.0,0.12,-0.12,0.05121,0.0,0.0,0.0,0.0,1.0
71365.0,32.3544,-31.5293,-0.1038,-0.042,-0.221,-0.129,-0.005,-0.009,-0.003,0.0,-0.0,-0.0,0.12,-0.12,0.04461,0.0,0.0,0.0,0.0,1.0
71373.0,32.356,-31.5294,-0.1026,0.099,-0.166,0.099,0.012,0.013,-0.003,0.0,-0.0,-0.0,0.12,-0.12,0.05009,0.0,0.0,0.0,0.0,1.0
71381.0,32.3523,-31.5302,-0.1065,0.013,-0.047,-0.041,0.006,0.025,-0.008,0.0,-0.0,-0.0,0.12,-0.12,0.04671,0.0,0.0,0.0,0.0,1.0
71388.0,32.3501,-31.5313,-0.1095,-0.087,-0.041,0.052,0.019,0.006,-0.006,0.0,-0.0,-0.0,0.12,-0.12,0.0471,0.0,0.0,0.0,0.0,1.0
71396.0,32.3482,-31.5299,-0.1098,-0.187,0.096,0.015,0.003,0.019,0.001,0.0,0.0,-0.0,0.12,-0.12,0.0478,0.0,0.0,0.0,0.0,1.0
71404.0,32.3469,-31.529,-0.1102,-0.293,-0.053,-0.047,-0.007,0.012,-0.001,0.0,0.0,-0.0,0.12,-0.12,0.04438,0.0,0.0,0.0,0.0,1.0
71412.0,32.3474,-31.5303,-0.111,-0.017,0.073,0.079,-0.007,0.008,-0.002,0.0,0.0,-0.0,0.12,-0.12,0.04927,0.0,0.0,0.0,0.0,1.0
71419.0,32.3482,-31.5343,-0.1138,0.197,-0.131,-0.038,-0.022,0.01,-0.004,0.0,0.0,-0.0,0.12,-0.12,0.04668,0.0,0.0,0.0,0.0,1.0
71427.0,32.3469,-31.5319,-0.1128,0.168,-0.14,0.212,-0.029,-0.012,-0.0,0.0,0.0,-0.0,0.12,-0.12,0.0509,0.0,0.0,0.0,0.0,1.0
71435.0,32.346,-31.5329,-0.1145,0.197,-0.087,-0.081,-0.011,-0.017,-0.011,0.0,0.0,-0.0,0.12,-0.12,0.04498,0.0,0.0,0.0,0.0,1.0
71443.0,32.3468,-31.5308,-0.1118,0.097,0.049,-0.117,-0.013,-0.014,0.016,0.0,0.0,-0.0,0.12,-0.12,0.04959,0.0,0.0,0.0,0.0,1.0
71450.0,32.348,-31.5329,-0.1128,-0.052,-0.049,0.13,-0.007,-0.02,-0.012,0.0,-0.0,-0.0,0.12,-0.12,0.04671,0.0,0.0,0.0,0.0,1.0
71458.0,32.3499,-31.5309,-0.1092,0.048,0.117,-0.135,0.001,-0.018,-0.001,0.0,-0.0,-0.0,0.12,-0.12,0.04725,0.0,0.0,0.0,0.0,1.0
71466.0,32.3515,-31.5293,-0.1064,0.133,0.041,-0.039,0.008,-0.015,0.001,0.0,-0.0,-0.0,0.12,-0.12,0.04974,0.0,0.0,0.0,0.0,1.0
71473.0,32.3523,-31.5278,-0.1044,-0.086,0.046,-0.035,0.016,0.003,0.006,0.0,-0.0,-0.0,0.12,-0.12,0.04942,0.0,0.0,0.0,0.0,1.0
71481.0,32.3523,-31.53,-0.1063,-0.115,0.252,-0.001,0.032,0.009,-0.004,0.0,-0.0,-0.0,0.12,-0.12,0.04934,0.0,0.0,0.0,0.0,1.0
71489.0,32.3554,-31.5281,-0.1019,0.035,0.177,-0.075,0.028,0.017,0.005,0.0,-0.0,-0.0,0.12,-0.12,0.05121,0.0,0.0,0.0,0.0,1.0
71497.0,32.3557,-31.528,-0.1015,0.164,-0.079,-0.159,0.016,0.018,0.005,0.0,-0.0,-0.0,0.12,-0.12,0.04896,0.0,0.0,0.0,0.0,1.0
71505.0,32.3531,-31.5272,-0.1031,0.014,-0.004,-0.084,0.003,0.029,-0.005,0.0,0.0,-0.0,0.12,-0.12,0.04754,0.0,0.0,0.0,0.0,1.0
71512.0,32.3519,-31.5296,-0.1063,-0.016,0.159,-0.007,-0.009,0.02,0.002,0.0,0.0,-0.0,0.12,-0.12,0.05024,0.0,0.0,0.0,0.0,1.0
71520.0,32.3502,-31.531,-0.1091,-0.271,-0.088,0.178,-0.017,0.023,-0.008,0.0,0.0,-0.0,0.12,-0.12,0.04687,0.0,0.0,0.0,0.0,1.0
71528.0,32.3499,-31.5302,-0.1086,-0.066,0.14,0.061,-0.015,0.002,-0.009,0.0,0.0,-0.0,0.12,-0.12,0.04838,0.0,0.0,0.0,0.0,1.0
71535.0,32.3516,-31.5299,-0.1068,-0.08,0.157,0.164,-0.016,-0.002,0.009,0.0,0.0,-0.0,0.12,-0.12,0.05317,0.0,0.0,0.0,0.0,1.0
71543.0,32.3523,-31.5277,-0.1042,0.099,-0.167,0.099,-0.018,-0.013,0.011,0.0,0.0,-0.0,0.12,-0.12,0.05179,0.0,0.0,0.0,0.0,1.0
71551.0,32.351,-31.5243,-0.1024,0.063,-0.115,-0.023,-0.003,-0.007,0.0,0.0,0.0,-0.0,0.12,-0.12,0.04881,0.0,0.0,0.0,0.0,1.0
71559.0,32.3508,-31.5252,-0.1033,-0.242,-0.035,-0.115,-0.008,-0.02,0.008,0.0,0.0,-0.0,0.12,-0.12,0.04661,0.0,0.0,0.0,0.0,1.0
71567.0,32.3496,-31.5282,-0.1071,0.048,-0.056,0.037,0.014,-0.012,-0.007,0.0,0.0,-0.0,0.12,-0.12,0.04809,0.0,0.0,0.0,0.0,1.0
71575.0,32.3479,-31.5304,-0.1106,0.054,0.229,0.063,0.018,-0.001,-0.007,0.0,0.0,-0.0,0.12,-0.12,0.05014,0.0,0.0,0.0,0.0,1.0
71582.0,32.3488,-31.5293,-0.1088,0.048,0.03,-0.049,0.022,0.006,0.002,0.0,0.0,-0.0,0.12,-0.12,0.04863,0.0,0.0,0.0,0.0,1.0
71590.0,32.3491,-31.5308,-0.1099,-0.037,0.02,-0.059,0.027,0.01,-0.007,0.0,0.0,-0.0,0.12,-0.12,0.04604,0.0,0.0,0.0,0.0,1.0
71598.0,32.3492,-31.5299,-0.109,-0.051,-0.006,0.087,0.015,-0.0,-0.0,0.0,0.0,-0.0,0.12,-0.12,0.04918,0.0,0.0,0.0,0.0,1.0
71605.0,32.3513,-31.5352,-0.1119,-0.036,-0.024,-0.016,0.03,-0.006,-0.007,0.0,0.0,-0.0,0.12,-0.12,0.04589,0.0,0.0,0.0,0.0,1.0
71613.0,32.3501,-31.5377,-0.1153,0.113,-0.099,-0.091,0.009,0.014,0.002,0.0,0.0,-0.0,0.12,-0.12,0.04622,0.0,0.0,0.0,0.0,1.0
71621.0,32.3507,-31.538,-0.115,0.084,0.021,0.029,0.002,0.005,-0.005,0.0,0.0,-0.0,0.12,-0.12,0.04762,0.0,0.0,0.0,0.0,1.0
71629.0,32.3489,-31.5372,-0.1158,-0.116,0.164,0.086,-0.007,-0.018,-0.01,0.0,0.0,-0.0,0.12,-0.12,0.04692,0.0,0.0,0.0,0.0,1.0
71637.0,32.3527,-31.5387,-0.1138,-0.05,-0.008,0.087,-0.008,-0.029,-0.007,0.0,0.0,-0.0,0.12,-0.12,0.04692,0.0,0.0,0.0,0.0,1.0
71644.0,32.3555,-31.5377,-0.1105,-0.22,0.015,0.023,-0.0,-0.022,0.0,0.0,-0.0,-0.0,0.12,-0.12,0.04671,0.0,0.0,0.0,0.0,1.0
