900319	0.050	0.420	-0.458	0.21	-0.22	0.08	-0.024	0.023	-0.019	-0.000	-0.013	0.006	0.0122	0.0845	-0.0952	0.0000	0.0000	0.0000	0	1.00	0.2678	0.4590	-0.7149	2.130	1
900326	0.050	0.418	-0.457	0.10	-0.87	0.21	-0.025	0.033	-0.004	-0.000	-0.013	0.006	0.0145	0.0734	-0.0839	0.0000	0.0000	0.0000	0	1.00	0.2678	0.4590	-0.7149	2.130	1
900334	0.049	0.424	-0.462	-0.47	-0.41	-0.63	-0.017	0.014	0.018	-0.000	-0.013	0.006	0.0095	0.0923	-0.0947	0.0000	0.0000	0.0000	0	1.00	0.2678	0.4590	-0.7149	2.130	1
900342	0.048	0.428	-0.465	-0.58	-0.34	-0.48	-0.015	-0.001	0.043	-0.000	-0.013	0.006	0.0056	0.0914	-0.0892	0.0000	0.0000	0.0000	0	1.00	0.2678	0.4590	-0.7149	2.130	1
900350	0.045	0.418	-0.453	-0.74	-0.81	-0.17	-0.005	-0.009	0.053	-0.000	-0.013	0.006	0.0051	0.0781	-0.0753	0.0000	0.0000	0.0000	0	1.00	0.2678	0.4590	-0.7149	2.130	1
900358	0.045	0.413	-0.447	-0.69	-0.84	-0.19	-0.002	-0.006	0.048	-0.000	-0.013	0.006	0.0068	0.0770	-0.0752	0.0000	0.0000	0.0000	0	1.00	0.2678	0.4590	-0.7149	2.130	1
900366	0.045	0.414	-0.448	-0.38	-0.88	-0.15	-0.004	-0.028	0.034	-0.000	-0.013	0.006	0.0118	0.0703	-0.0782	0.0000	0.0000	0.0000	0	1.00	0.2678	0.4590	-0.7149	2.130	1
900374	0.044	0.415	-0.448	0.15	-0.85	-0.29	-0.004	-0.029	0.028	-0.000	-0.013	0.006	0.0218	0.0677	-0.0865	0.0000	0.0000	0.0000	0	1.00	0.2678	0.4590	-0.7149	2.130	1
900382	0.040	0.412	-0.441	-0.06	-0.90	0.09	-0.002	-0.015	0.008	-0.000	-0.013	0.006	0.0148	0.0666	-0.0790	0.0000	0.0000	0.0000	0	1.00	0.2678	0.4590	-0.7149	2.130	1
900390	0.042	0.405	-0.437	0.01	-0.75	0.07	0.010	0.000	-0.014	-0.000	-0.013	0.006	0.0171	0.0701	-0.0840	0.0000	0.0000	0.0000	0	1.00	0.2678	0.4590	-0.7149	2.130	1
