t_ms,phi_x_deg,phi_y_deg,phi_z_deg,om_x_dps,om_y_dps,om_z_dps,rho_x,rho_y,rho_z,rho_x_lp,rho_y_lp,rho_z_lp,tau_x,tau_y,tau_z,tau_cmd_x,tau_cmd_y,tau_cmd_z,armed,gain_scale
37148.0,-33.137,-31.2386,1.2584,0.151,-0.323,0.131,-0.002,-0.043,-0.007,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37155.0,-33.1383,-31.2412,1.2598,0.285,-0.252,0.03,-0.001,-0.035,0.0,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37163.0,-33.1387,-31.2408,1.2591,0.007,0.079,0.189,0.005,-0.028,0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37171.0,-33.1371,-31.2446,1.2642,0.256,0.04,-0.022,0.029,-0.004,0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37179.0,-33.1401,-31.2444,1.2614,-0.164,0.058,0.168,0.041,0.021,0.006,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37186.0,-33.1421,-31.2447,1.2599,-0.014,0.026,0.05,0.025,0.011,0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37194.0,-33.1435,-31.2436,1.2576,-0.114,0.249,-0.072,0.018,0.036,0.0,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37202.0,-33.1435,-31.2427,1.2567,0.041,0.243,0.095,0.02,0.045,-0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37209.0,-33.1463,-31.2416,1.2532,-0.001,-0.077,0.033,0.012,0.028,-0.005,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37217.0,-33.1473,-31.2409,1.2516,0.07,0.08,0.018,-0.004,0.028,0.0,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37225.0,-33.1478,-31.2413,1.2516,-0.065,0.008,0.118,-0.018,0.011,0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37233.0,-33.1478,-31.241,1.2513,0.014,-0.05,-0.113,-0.005,0.01,0.006,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37240.0,-33.1469,-31.2406,1.2517,-0.015,0.07,0.007,-0.024,-0.001,0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37248.0,-33.147,-31.2422,1.2532,-0.1,0.059,-0.003,-0.022,-0.022,0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37256.0,-33.1485,-31.2444,1.254,0.169,0.03,-0.032,0.001,-0.041,-0.009,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37263.0,-33.1504,-31.242,1.25,-0.18,0.118,0.228,-0.013,-0.034,0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37272.0,-33.1513,-31.2415,1.2486,0.104,0.115,0.053,-0.004,-0.025,0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37279.0,-33.153,-31.2389,1.2446,0.168,-0.056,0.054,0.007,-0.008,0.005,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37287.0,-33.1509,-31.2375,1.2452,0.083,0.021,-0.043,0.03,-0.01,0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37295.0,-33.1494,-31.2387,1.2476,0.154,0.004,0.114,0.025,-0.009,-0.006,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37303.0,-33.1521,-31.2398,1.2463,0.268,-0.192,0.091,0.016,0.012,0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37310.0,-33.1497,-31.2386,1.2472,0.118,-0.074,0.122,0.008,0.023,-0.012,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37318.0,-33.1461,-31.2402,1.2519,-0.086,-0.044,-0.02,0.02,0.011,0.0,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37326.0,-33.1477,-31.2394,1.2497,-0.271,-0.047,0.063,0.011,0.02,0.014,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37333.0,-33.1479,-31.2387,1.2489,-0.066,0.052,0.075,-0.011,0.018,-0.007,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37341.0,-33.1482,-31.2401,1.25,-0.115,0.12,0.057,0.002,0.024,0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37349.0,-33.1499,-31.238,1.2465,-0.066,0.182,-0.054,0.0,0.011,0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37357.0,-33.151,-31.2393,1.2468,-0.022,-0.215,-0.019,-0.014,0.002,0.009,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37365.0,-33.1522,-31.2391,1.2455,0.118,0.012,0.036,-0.016,-0.014,-0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37372.0,-33.1523,-31.2405,1.2468,-0.037,-0.069,-0.045,-0.018,-0.019,0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37380.0,-33.1522,-31.2431,1.2494,0.054,0.14,0.078,-0.013,-0.029,-0.005,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37388.0,-33.1517,-31.2434,1.2501,0.324,0.067,0.092,-0.012,-0.043,0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37396.0,-33.1507,-31.2466,1.2541,-0.201,0.151,0.004,0.009,-0.042,-0.011,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37403.0,-33.1526,-31.2493,1.2551,-0.067,0.05,0.075,0.02,-0.033,-0.007,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37411.0,-33.1554,-31.2503,1.2536,-0.152,0.082,0.022,0.025,-0.008,0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37419.0,-33.1556,-31.2486,1.2518,0.018,-0.069,0.215,0.022,-0.008,-0.01,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37427.0,-33.1556,-31.2478,1.251,0.167,-0.144,0.14,0.015,-0.0,0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37435.0,-33.154,-31.2477,1.2523,0.018,0.06,0.086,0.018,0.008,0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37442.0,-33.1502,-31.2483,1.2562,0.033,-0.0,0.026,-0.01,0.02,0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37450.0,-33.1476,-31.2485,1.2587,-0.001,-0.035,-0.01,0.008,0.016,0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37458.0,-33.1464,-31.2482,1.2595,-0.101,0.101,-0.046,-0.005,0.03,0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37465.0,-33.1458,-31.2465,1.2584,-0.285,0.184,-0.05,-0.004,0.012,-0.0,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37473.0,-33.1494,-31.2477,1.2563,-0.256,-0.023,-0.084,-0.013,0.012,0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37481.0,-33.1529,-31.245,1.2507,0.019,0.06,0.086,-0.022,-0.009,-0.007,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37489.0,-33.1525,-31.2466,1.2526,-0.066,0.093,0.032,-0.034,-0.016,0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37497.0,-33.1548,-31.2444,1.2484,0.039,0.199,0.138,-0.018,-0.028,-0.006,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37504.0,-33.1529,-31.2476,1.2533,0.162,-0.214,-0.101,-0.008,-0.03,-0.009,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37512.0,-33.1522,-31.2493,1.2555,0.183,-0.118,-0.006,0.021,-0.008,0.006,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37520.0,-33.1516,-31.2499,1.2566,0.118,0.053,-0.007,0.018,-0.017,0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37527.0,-33.1504,-31.2497,1.2575,-0.101,-0.072,0.126,0.009,-0.001,0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37535.0,-33.1487,-31.2489,1.2581,0.069,-0.051,0.147,0.011,-0.004,0.005,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37543.0,-33.1476,-31.2501,1.2603,0.005,0.077,0.189,0.002,0.001,-0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37551.0,-33.146,-31.2508,1.2624,-0.036,0.144,-0.261,0.005,0.011,-0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37558.0,-33.1441,-31.2475,1.2609,0.155,0.045,0.071,0.005,0.02,-0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37567.0,-33.1463,-31.2461,1.2576,-0.121,-0.038,-0.098,-0.001,0.033,-0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37574.0,-33.1464,-31.245,1.2563,-0.1,-0.028,0.083,0.001,0.024,0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37582.0,-33.1479,-31.2444,1.2545,0.099,-0.171,0.027,-0.003,0.023,0.006,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37590.0,-33.1474,-31.2471,1.2575,0.049,-0.017,-0.078,-0.004,0.026,0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37597.0,-33.1473,-31.2474,1.2579,-0.065,0.007,0.119,-0.016,0.022,-0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37605.0,-33.1503,-31.2448,1.2528,0.063,-0.12,-0.095,-0.011,-0.007,-0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37613.0,-33.1488,-31.2471,1.2563,0.028,-0.242,-0.044,-0.021,-0.023,-0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37621.0,-33.1506,-31.2485,1.2561,0.125,-0.007,0.364,-0.015,-0.03,-0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37628.0,-33.1514,-31.2467,1.2537,-0.186,0.048,-0.013,-0.02,-0.035,0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37636.0,-33.1505,-31.2481,1.2558,0.069,-0.008,0.104,-0.011,-0.04,0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37644.0,-33.1479,-31.2469,1.2569,0.169,-0.014,0.011,-0.008,-0.03,0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37652.0,-33.1455,-31.2461,1.2582,-0.142,-0.219,-0.108,0.0,-0.014,-0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37659.0,-33.1414,-31.2483,1.264,0.015,-0.095,-0.07,0.014,-0.004,0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37667.0,-33.1386,-31.2466,1.2647,0.036,-0.085,0.112,0.002,0.002,-0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37675.0,-33.1375,-31.2487,1.2678,-0.119,-0.08,-0.055,0.012,0.014,-0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37683.0,-33.1395,-31.2474,1.2648,0.036,0.001,0.025,0.012,0.027,0.009,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37690.0,-33.1408,-31.2476,1.2638,-0.05,-0.01,0.015,0.021,0.03,0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37698.0,-33.1412,-31.246,1.262,-0.085,-0.002,-0.063,0.016,0.024,-0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37706.0,-33.1439,-31.2445,1.258,0.12,-0.032,0.079,0.005,0.012,0.0,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37714.0,-33.1438,-31.2436,1.2573,0.17,-0.056,0.054,-0.007,0.003,0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37721.0,-33.144,-31.2443,1.2577,0.114,-0.23,-0.033,0.001,-0.002,-0.0,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37729.0,-33.1445,-31.2437,1.2567,-0.051,-0.095,0.101,-0.002,-0.012,0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37737.0,-33.1459,-31.2445,1.2564,0.049,-0.102,0.009,-0.005,-0.03,-0.0,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37745.0,-33.1454,-31.2454,1.2576,0.084,0.019,-0.043,0.012,-0.041,-0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37753.0,-33.1432,-31.2442,1.2584,0.09,0.175,0.113,0.008,-0.039,-0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37761.0,-33.1438,-31.243,1.2568,-0.051,-0.052,0.058,-0.002,-0.03,0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37768.0,-33.1429,-31.2432,1.2577,-0.065,0.008,0.118,0.015,-0.017,-0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37776.0,-33.1441,-31.2425,1.2559,0.099,-0.126,-0.016,0.017,-0.005,-0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37784.0,-33.1451,-31.2415,1.2542,0.019,0.149,-0.001,0.01,0.016,-0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37792.0,-33.1429,-31.2427,1.2573,-0.001,0.096,-0.139,0.005,0.014,-0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37799.0,-33.144,-31.2417,1.2553,0.064,-0.161,-0.052,0.012,0.029,-0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37807.0,-33.1449,-31.2421,1.2549,-0.206,-0.046,-0.109,-0.008,0.017,-0.011,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37815.0,-33.1436,-31.242,1.2559,-0.185,-0.037,0.073,-0.006,0.011,-0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37823.0,-33.1431,-31.2456,1.2599,-0.044,0.147,0.171,-0.007,0.0,0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37830.0,-33.1438,-31.2453,1.259,-0.22,-0.159,0.124,-0.008,0.009,-0.006,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37838.0,-33.1424,-31.244,1.259,-0.129,0.137,0.16,-0.007,0.001,-0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37846.0,-33.142,-31.245,1.2602,0.1,-0.04,-0.103,-0.003,0.012,0.013,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37854.0,-33.1419,-31.2439,1.2592,0.091,0.046,0.242,-0.003,0.011,-0.012,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37862.0,-33.1433,-31.2452,1.2592,-0.135,-0.105,0.091,0.003,0.026,-0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37869.0,-33.1433,-31.2469,1.261,0.085,-0.024,0.001,-0.009,0.028,0.012,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37877.0,-33.1431,-31.2479,1.2621,0.155,0.047,0.071,0.008,0.02,-0.006,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37885.0,-33.1458,-31.2477,1.2596,0.055,0.139,0.078,0.011,-0.003,-0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37893.0,-33.1441,-31.247,1.2604,0.14,0.107,0.131,-0.0,-0.009,0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37900.0,-33.147,-31.2456,1.2564,-0.101,-0.07,0.126,0.011,-0.015,0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37908.0,-33.1464,-31.2437,1.2552,-0.03,0.259,-0.062,0.005,-0.009,-0.005,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37916.0,-33.145,-31.2435,1.2562,-0.022,-0.172,-0.062,0.003,-0.01,-0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37924.0,-33.1434,-31.2441,1.2581,0.084,0.063,-0.086,0.002,-0.017,0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37931.0,-33.1421,-31.2431,1.2583,0.035,-0.041,0.069,-0.005,0.0,0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37939.0,-33.1408,-31.2459,1.2621,0.035,0.088,-0.061,0.004,-0.011,0.018,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37947.0,-33.1399,-31.2446,1.2617,-0.249,0.091,0.115,-0.014,-0.005,0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37954.0,-33.1425,-31.2453,1.2601,0.006,0.036,0.232,0.002,-0.003,-0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37962.0,-33.1442,-31.2471,1.2604,0.07,-0.007,0.104,-0.002,0.017,0.009,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37970.0,-33.1444,-31.2476,1.2607,-0.235,-0.013,0.098,0.004,0.012,-0.0,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37978.0,-33.1458,-31.2461,1.2579,-0.05,-0.009,0.015,0.002,0.013,-0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37986.0,-33.1453,-31.2465,1.2587,-0.156,-0.158,-0.047,-0.001,0.025,0.007,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
37993.0,-33.1438,-31.2444,1.2581,0.035,0.045,-0.018,-0.005,0.012,0.009,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38001.0,-33.1451,-31.2421,1.2547,0.12,0.013,0.036,-0.002,0.009,-0.009,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38009.0,-33.1428,-31.2435,1.2581,0.106,0.072,0.096,-0.006,-0.016,-0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38017.0,-33.1449,-31.2458,1.2585,-0.0,-0.034,-0.01,-0.014,-0.01,0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38024.0,-33.144,-31.2459,1.2594,-0.079,-0.018,0.265,0.005,-0.028,-0.007,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38032.0,-33.1458,-31.2459,1.2578,-0.185,0.006,0.03,0.007,-0.022,-0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38040.0,-33.1459,-31.2479,1.2597,-0.036,-0.069,-0.045,0.006,-0.021,-0.007,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38048.0,-33.1455,-31.2486,1.2607,0.12,-0.032,0.079,0.0,-0.014,0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38056.0,-33.1447,-31.2503,1.2631,0.064,-0.163,-0.052,0.005,-0.008,0.005,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38063.0,-33.1445,-31.2498,1.2627,-0.03,-0.0,0.197,-0.008,-0.006,-0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38071.0,-33.1431,-31.2512,1.2653,0.19,0.124,0.063,-0.012,-0.002,0.008,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38079.0,-33.146,-31.2489,1.2605,-0.065,0.094,0.032,-0.006,0.008,-0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38087.0,-33.1437,-31.2495,1.2632,-0.03,0.042,0.154,-0.004,0.031,0.004,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38094.0,-33.1436,-31.2478,1.2615,-0.291,-0.144,-0.033,-0.004,0.04,0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38102.0,-33.1434,-31.2457,1.2597,0.05,0.071,-0.164,-0.002,0.038,-0.015,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38110.0,-33.1436,-31.2442,1.2581,0.05,-0.015,-0.078,-0.001,0.037,0.0,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38118.0,-33.1442,-31.2429,1.2562,0.02,0.105,0.042,0.001,0.031,-0.007,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38125.0,-33.1472,-31.243,1.2537,0.049,-0.101,0.008,0.006,0.0,0.01,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38133.0,-33.1488,-31.2448,1.254,0.055,0.097,0.121,-0.003,-0.002,0.002,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38141.0,-33.147,-31.2459,1.2567,0.084,-0.067,0.044,0.001,-0.009,-0.005,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38148.0,-33.1457,-31.2457,1.2576,0.134,-0.135,0.062,-0.017,-0.035,0.009,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38156.0,-33.1429,-31.2468,1.2612,0.02,0.018,0.129,-0.009,-0.03,0.003,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38164.0,-33.1414,-31.2474,1.2631,0.035,0.087,-0.061,-0.012,-0.036,-0.009,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38172.0,-33.1404,-31.2475,1.2641,0.035,-0.042,0.069,0.019,-0.02,-0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38180.0,-33.14,-31.2469,1.2638,-0.079,0.068,0.179,0.019,-0.016,-0.001,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38188.0,-33.1395,-31.2469,1.2643,0.121,0.141,-0.094,0.018,-0.012,0.005,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38195.0,-33.1367,-31.2466,1.2664,0.101,-0.084,-0.06,0.027,0.019,-0.005,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38203.0,-33.1351,-31.2445,1.2658,0.207,0.109,-0.04,0.02,0.023,-0.0,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38211.0,-33.1342,-31.2452,1.2673,0.136,-0.178,0.105,0.022,0.019,0.01,-0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38218.0,-33.1337,-31.2444,1.2669,0.066,-0.032,-0.181,0.018,0.015,0.001,0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38226.0,-33.1316,-31.245,1.2694,0.037,0.045,-0.018,0.021,0.016,-0.007,0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38234.0,-33.1318,-31.2452,1.2694,-0.028,0.13,0.067,0.016,0.011,-0.01,0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38241.0,-33.1356,-31.2457,1.2666,-0.034,-0.112,-0.002,-0.007,-0.003,0.012,0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
38249.0,-33.1386,-31.2448,1.2631,-0.049,-0.009,0.015,-0.021,-0.003,0.005,0.0,-0.0,0.0,-0.12,-0.12,0.12,0.0,0.0,0.0,0.0,1.0
