457787,-0.9566,2.3852,-1.3661,2.049,-7.015,-4.432,0.001,-0.030,-0.030,-0.089,-0.091,0.164,-0.05615,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457794,-0.8989,2.3468,-1.3865,2.356,-7.139,-4.298,-0.014,0.008,-0.032,-0.089,-0.091,0.164,-0.04175,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457802,-0.8361,2.3089,-1.4123,2.650,-6.728,-4.578,-0.029,0.020,-0.030,-0.089,-0.091,0.164,-0.02700,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457810,-0.7792,2.2718,-1.4332,2.417,-6.579,-4.601,-0.025,0.047,-0.027,-0.089,-0.091,0.164,-0.01999,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457818,-0.7255,2.2339,-1.4499,2.496,-6.138,-4.592,-0.035,0.053,-0.015,-0.089,-0.091,0.164,-0.01282,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457825,-0.6732,2.1965,-1.4657,2.105,-5.914,-4.108,-0.033,0.043,-0.021,-0.089,-0.091,0.163,-0.01484,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457833,-0.6254,2.1530,-1.4713,1.899,-5.860,-3.533,-0.017,0.036,-0.017,-0.089,-0.091,0.163,-0.01224,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457841,-0.5846,2.1152,-1.4752,1.502,-5.964,-3.032,-0.013,0.034,-0.002,-0.089,-0.090,0.163,-0.01387,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457848,-0.5425,2.0706,-1.4740,1.501,-5.940,-2.315,0.006,0.017,0.016,-0.088,-0.090,0.163,-0.00903,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457856,-0.4975,2.0274,-1.4769,1.545,-5.707,-2.168,0.023,0.005,0.023,-0.088,-0.090,0.163,0.00014,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457864,-0.4604,1.9900,-1.4776,1.411,-5.521,-2.326,0.023,-0.012,0.040,-0.088,-0.090,0.163,0.00524,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457872,-0.4258,1.9563,-1.4792,1.374,-4.755,-2.421,0.025,-0.047,0.048,-0.088,-0.090,0.163,0.00642,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457880,-0.3934,1.9257,-1.4819,1.083,-4.322,-2.246,0.039,-0.059,0.024,-0.088,-0.090,0.163,0.00443,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457887,-0.3660,1.8999,-1.4842,1.046,-3.684,-2.212,0.020,-0.067,0.025,-0.088,-0.090,0.163,0.00152,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457895,-0.3410,1.8760,-1.4859,0.719,-3.502,-1.855,0.010,-0.058,-0.006,-0.088,-0.090,0.162,-0.00508,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457903,-0.3181,1.8510,-1.4845,0.447,-3.189,-1.368,0.007,-0.028,-0.026,-0.088,-0.090,0.162,-0.01265,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457911,-0.2928,1.8353,-1.4945,0.362,-2.570,-1.268,-0.019,-0.004,-0.055,-0.088,-0.090,0.162,-0.01915,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457918,-0.2686,1.8245,-1.5083,0.405,-2.120,-1.337,-0.019,0.033,-0.041,-0.088,-0.090,0.162,-0.01696,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457926,-0.2449,1.8148,-1.5225,0.184,-1.701,-1.007,-0.040,0.032,-0.048,-0.088,-0.090,0.162,-0.02491,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457934,-0.2194,1.8064,-1.5398,0.108,-1.211,-1.208,-0.029,0.057,-0.048,-0.088,-0.090,0.162,-0.02235,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457942,-0.1978,1.7989,-1.5541,-0.013,-0.800,-0.971,-0.035,0.057,0.003,-0.088,-0.090,0.161,-0.02658,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457950,-0.1791,1.7890,-1.5632,-0.360,-0.584,-0.840,-0.013,0.046,0.017,-0.088,-0.089,0.161,-0.02894,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457957,-0.1709,1.7757,-1.5584,-0.651,-0.496,-0.319,-0.025,0.034,0.029,-0.088,-0.089,0.161,-0.03945,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457965,-0.1696,1.7626,-1.5469,-0.715,-0.757,0.113,0.008,0.035,0.033,-0.087,-0.089,0.161,-0.03698,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457973,-0.1728,1.7508,-1.5323,-0.768,-0.794,0.941,0.008,0.030,0.030,-0.087,-0.089,0.161,-0.04586,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457980,-0.1807,1.7386,-1.5124,-1.005,-0.532,1.551,0.024,0.007,0.025,-0.087,-0.089,0.161,-0.05678,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457988,-0.1894,1.7343,-1.4996,-1.013,-0.316,1.767,0.026,-0.025,0.027,-0.087,-0.089,0.161,-0.06213,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
457996,-0.2015,1.7368,-1.4899,-1.477,0.314,1.705,0.034,-0.055,0.014,-0.087,-0.089,0.161,-0.07620,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
458004,-0.2148,1.7466,-1.4862,-1.409,1.015,1.887,0.029,-0.079,0.016,-0.087,-0.089,0.161,-0.08585,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
458012,-0.2212,1.7568,-1.4897,-1.551,1.850,1.512,0.016,-0.089,0.016,-0.087,-0.089,0.161,-0.09491,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
458019,-0.2302,1.7701,-1.4937,-1.658,2.461,1.431,0.020,-0.071,-0.004,-0.087,-0.089,0.160,-0.10253,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
458027,-0.2382,1.7783,-1.4936,-1.806,2.880,1.160,-0.018,-0.060,-0.017,-0.087,-0.089,0.160,-0.11354,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
458035,-0.2475,1.7847,-1.4906,-1.819,3.198,0.962,-0.022,-0.018,-0.025,-0.087,-0.089,0.160,-0.11732,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
458043,-0.2605,1.7871,-1.4798,-1.733,3.120,1.059,-0.029,0.011,-0.026,-0.087,-0.089,0.160,-0.11984,0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
