140828,37.2828,-40.9308,-4.2882,-1.675,1.329,-0.272,-0.008,0.002,-0.005,0.000,0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140836,37.2828,-40.9339,-4.2910,-1.687,1.103,-0.669,0.004,-0.014,-0.014,0.000,0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140843,37.2839,-40.9371,-4.2930,-2.260,0.841,-1.103,0.018,-0.015,-0.022,0.000,0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140851,37.2899,-40.9369,-4.2875,-2.363,0.450,-1.667,0.026,-0.034,-0.025,0.000,0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140859,37.2966,-40.9356,-4.2804,-2.474,0.103,-1.842,0.019,-0.028,-0.027,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140867,37.3067,-40.9331,-4.2693,-2.586,-0.114,-2.147,0.006,-0.025,-0.020,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140874,37.3136,-40.9349,-4.2649,-2.800,-0.212,-1.729,0.015,-0.015,-0.016,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140882,37.3231,-40.9342,-4.2558,-2.836,-0.332,-1.679,-0.008,-0.012,-0.005,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140890,37.3302,-40.9352,-4.2506,-2.965,-0.204,-1.466,-0.011,0.002,-0.013,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140898,37.3371,-40.9368,-4.2459,-2.818,0.008,-1.084,-0.025,-0.006,-0.011,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140906,37.3442,-40.9372,-4.2399,-2.613,0.065,-1.029,-0.034,-0.006,-0.013,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140913,37.3498,-40.9411,-4.2385,-2.666,0.419,-0.590,-0.040,0.007,-0.009,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140921,37.3551,-40.9425,-4.2352,-2.404,0.434,-0.232,-0.025,0.011,-0.016,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140929,37.3592,-40.9454,-4.2341,-2.392,0.659,0.164,-0.021,0.009,-0.007,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140936,37.3598,-40.9495,-4.2373,-2.110,0.726,0.662,-0.013,0.021,0.004,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140944,37.3589,-40.9544,-4.2427,-1.977,0.953,1.148,-0.002,0.012,0.034,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140952,37.3555,-40.9604,-4.2510,-1.637,0.908,1.275,0.003,-0.001,0.026,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140960,37.3512,-40.9663,-4.2602,-1.126,0.883,1.424,0.011,-0.007,0.016,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140968,37.3452,-40.9745,-4.2729,-0.871,0.526,1.843,0.019,-0.023,0.028,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140975,37.3393,-40.9829,-4.2857,-0.432,0.647,1.706,0.029,-0.016,0.017,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140983,37.3347,-40.9924,-4.2984,-0.170,0.377,1.608,0.013,-0.024,0.024,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140991,37.3293,-41.0013,-4.3112,-0.122,0.439,1.498,0.010,-0.028,0.012,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
140999,37.3246,-41.0115,-4.3246,0.026,0.452,1.338,0.022,-0.015,-0.002,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
141006,37.3217,-41.0196,-4.3345,0.513,0.376,1.349,0.013,-0.006,0.006,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
141014,37.3176,-41.0276,-4.3453,0.371,0.409,1.036,0.008,0.010,0.004,0.000,-0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
141022,37.3175,-41.0323,-4.3497,0.363,0.470,0.665,0.003,0.027,0.013,0.000,-0.000,0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
141030,37.3169,-41.0347,-4.3524,0.861,0.179,0.460,0.002,0.039,0.011,0.000,-0.000,0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
141038,37.3173,-41.0348,-4.3521,0.810,0.376,0.312,-0.022,0.046,-0.002,0.000,-0.000,0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
141045,37.3152,-41.0355,-4.3545,0.810,0.247,0.442,-0.028,0.040,0.001,0.000,0.000,0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
141053,37.3152,-41.0349,-4.3541,0.910,0.154,0.436,-0.019,0.026,-0.011,0.000,0.000,0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
141061,37.3140,-41.0336,-4.3539,1.039,0.242,0.007,-0.010,0.018,-0.012,0.000,0.000,0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
141068,37.3115,-41.0308,-4.3536,1.139,-0.154,0.302,0.006,0.005,-0.030,0.000,0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
141076,37.3116,-41.0260,-4.3492,0.844,-0.204,-0.093,-0.002,-0.019,-0.029,0.000,0.000,-0.000,0.12000,-0.12000,-0.12000,0.00000,0.00000,0.00000,0,1.000
