515191	33.587	0.504	-34.085	-0.21	0.39	0.15	0.002	-0.002	-0.027	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515200	33.587	0.502	-34.084	0.16	-0.06	-0.30	0.006	-0.034	-0.022	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515208	33.585	0.510	-34.089	0.01	0.01	-0.22	-0.013	-0.036	-0.011	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515216	33.585	0.523	-34.101	0.12	0.03	-0.03	0.004	-0.050	-0.013	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515224	33.589	0.527	-34.110	0.09	-0.18	0.10	-0.010	-0.053	0.009	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515232	33.588	0.528	-34.110	0.01	0.14	0.07	0.004	-0.020	0.021	-0.000	-0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515241	33.595	0.510	-34.099	0.30	0.25	0.10	0.002	-0.002	0.032	-0.000	-0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515249	33.606	0.493	-34.093	-0.34	-0.19	0.01	-0.001	0.014	0.038	-0.000	-0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515257	33.614	0.476	-34.085	0.06	-0.21	0.07	-0.015	0.036	0.019	-0.000	0.000	-0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
515265	33.615	0.468	-34.077	-0.20	-0.29	0.08	-0.004	0.039	0.023	-0.000	0.000	0.000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
