50726	-0.781	0.021	0.761	-1.20	-2.78	-2.34	0.003	-0.009	-0.015	-0.000	0.005	0.011	-0.1200	-0.0177	0.1200	0.0000	0.0000	0.0000	0	1.00	0.0000	0.0000	0.0000	0.000	1
50733	-0.773	0.022	0.752	-1.33	-2.33	-2.76	0.003	-0.010	-0.025	-0.000	0.005	0.011	-0.1200	-0.0049	0.1200	0.0000	0.0000	0.0000	0	1.00	0.0000	0.0000	0.0000	0.000	1
50741	-0.766	0.019	0.747	-1.62	-2.24	-2.67	-0.014	-0.023	-0.041	-0.000	0.005	0.011	-0.1200	-0.0038	0.1200	0.0000	0.0000	0.0000	0	1.00	0.0000	0.0000	0.0000	0.000	1
50749	-0.753	0.012	0.741	-1.43	-2.45	-2.54	-0.012	-0.021	-0.049	-0.000	0.005	0.011	-0.1200	-0.0115	0.1200	0.0000	0.0000	0.0000	0	1.00	0.0000	0.0000	0.0000	0.000	1
50757	-0.741	0.007	0.734	-1.28	-2.40	-2.74	-0.016	-0.030	-0.054	-0.000	0.005	0.011	-0.1200	-0.0123	0.1200	0.0000	0.0000	0.0000	0	1.00	0.0000	0.0000	0.0000	0.000	1
50765	-0.736	0.006	0.731	-1.50	-2.02	-2.37	-0.000	-0.029	-0.029	-0.000	0.005	0.011	-0.1200	-0.0072	0.1200	0.0000	0.0000	0.0000	0	1.00	0.0000	0.0000	0.0000	0.000	1
t_ms	phi_x_deg	phi_y_deg	phi_z_deg	om_x_dps	om_y_dps	om_z_dps	rho_x	rho_y	rho_z	rho_x_lp	rho_y_lp	rho_z_lp	tau_x	tau_y	tau_z	tau_cmd_x	tau_cmd_y	tau_cmd_z	armed	gain_scale	trim_x_deg	trim_y_deg	trim_z_deg	trim_com_mm	trim_enabled
50775	-0.730	0.007	0.724	-1.97	-1.42	-2.71	-0.005	-0.017	-0.013	-0.000	0.005	0.011	-0.1200	0.0125	0.1200	0.0000	0.0000	0.0000	0	1.00	0.0000	0.0000	0.0000	0.000	1
50783	-0.730	0.012	0.718	-2.32	-1.33	-2.45	0.003	-0.004	0.005	-0.000	0.005	0.011	-0.1200	0.0180	0.1200	0.0000	0.0000	0.0000	0	1.00	0.0000	0.0000	0.0000	0.000	1
50791	-0.731	0.015	0.717	-2.31	-1.39	-2.51	0.014	0.005	0.025	-0.000	0.005	0.011	-0.1200	0.0191	0.1200	0.0000	0.0000	0.0000	0	1.00	0.0000	0.0000	0.0000	0.000	1
50799	-0.729	0.019	0.711	-2.15	-1.18	-2.56	0.011	0.022	0.021	-0.000	0.005	0.011	-0.1200	0.0254	0.1200	0.0000	0.0000	0.0000	0	1.00	0.0000	0.0000	0.0000	0.000	1
