117372	0.189	-1.878	1.640	-0.48	-0.02	0.10	-0.004	-0.018	0.048	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117380	0.188	-1.877	1.639	-0.35	0.03	-0.29	0.003	-0.018	0.028	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
t_ms	phi_x_deg	phi_y_deg	phi_z_deg	om_x_dps	om_y_dps	om_z_dps	rho_x	rho_y	rho_z	rho_x_lp	rho_y_lp	rho_z_lp	tau_x	tau_y	tau_z	tau_cmd_x	tau_cmd_y	tau_cmd_z	armed	gain_scale	trim_x_deg	trim_y_deg	trim_z_deg	trim_com_mm	trim_enabled	om_x_filt_dps	om_y_filt_d
117391	0.191	-1.891	1.651	-0.19	-0.13	0.34	0.011	-0.004	0.010	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117399	0.191	-1.897	1.656	-0.02	-0.18	0.12	0.013	0.005	-0.003	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117407	0.186	-1.892	1.657	-0.04	-0.29	0.35	0.005	0.001	-0.027	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117415	0.181	-1.885	1.654	-0.15	0.34	-0.06	0.008	0.020	-0.032	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117423	0.182	-1.883	1.652	0.03	0.34	-0.14	0.023	0.007	-0.035	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117431	0.181	-1.886	1.656	0.14	0.15	0.27	0.005	0.015	-0.036	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117440	0.180	-1.887	1.658	0.27	0.13	0.25	-0.011	0.021	-0.051	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117448	0.178	-1.884	1.657	0.54	0.06	0.27	-0.010	0.021	-0.041	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117456	0.171	-1.881	1.661	0.21	0.00	0.12	-0.006	0.008	-0.020	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117464	0.175	-1.890	1.665	0.14	-0.35	0.03	-0.002	-0.005	0.003	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117472	0.186	-1.901	1.665	0.74	-0.67	0.06	-0.010	0.012	0.019	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117480	0.186	-1.911	1.675	0.47	-0.88	0.02	-0.010	0.010	0.052	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117488	0.191	-1.912	1.671	0.40	-0.95	-0.48	-0.004	-0.016	0.065	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117496	0.192	-1.912	1.671	0.18	-1.10	-0.64	0.001	-0.026	0.068	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117504	0.201	-1.919	1.668	-0.03	-1.40	-0.76	0.010	-0.015	0.072	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117512	0.208	-1.925	1.667	-0.03	-1.19	-0.98	0.015	-0.027	0.047	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117520	0.215	-1.928	1.662	-0.23	-1.04	-0.92	0.003	-0.021	0.036	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117529	0.211	-1.924	1.662	-0.68	-0.78	-0.74	-0.014	-0.020	0.007	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117537	0.214	-1.923	1.658	-0.46	-0.19	-0.59	0.003	-0.031	-0.029	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117545	0.222	-1.926	1.653	-0.48	-0.03	-0.94	-0.014	-0.019	-0.043	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117553	0.227	-1.929	1.652	-0.22	-0.02	-0.58	-0.017	-0.011	-0.068	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117561	0.229	-1.927	1.648	0.02	0.38	-0.80	-0.016	0.015	-0.081	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117570	0.229	-1.926	1.647	-0.06	0.26	-0.39	-0.018	0.007	-0.078	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117578	0.230	-1.927	1.646	0.10	0.13	-0.09	-0.004	0.031	-0.067	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117586	0.235	-1.928	1.643	0.62	0.09	-0.05	-0.008	0.035	-0.044	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117594	0.236	-1.928	1.641	0.46	-0.19	-0.24	0.016	0.056	-0.022	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117602	0.241	-1.929	1.637	0.74	0.22	-0.09	0.016	0.031	-0.003	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117610	0.240	-1.930	1.640	0.79	0.02	0.06	0.027	0.024	0.030	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117618	0.240	-1.934	1.643	0.83	0.25	0.21	0.018	0.013	0.044	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
117626	0.239	-1.931	1.642	0.80	-0.04	-0.00	0.024	-0.016	0.048	0.009	0.000	0.011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	1.00	0.2624	0.2264	-0.4830	1.421	0	nan	nan	nan	nan	nan	nan
