527412	0.830	-0.622	-0.224	2.64	2.00	2.16	0.001	0.024	-0.062	0.157	-0.781	-0.005	0.1200	-0.1192	-0.0615	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.31	2.36	2.01
527420	0.832	-0.614	-0.234	2.61	2.25	2.15	-0.008	0.030	-0.073	0.157	-0.780	-0.005	0.1200	-0.1199	-0.0647	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.49	2.26	2.00
527428	0.832	-0.613	-0.235	2.80	2.28	2.35	-0.014	0.039	-0.102	0.157	-0.780	-0.006	0.1200	-0.1200	-0.0650	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.66	2.28	2.15
527436	0.827	-0.606	-0.237	2.72	2.34	2.58	-0.005	0.015	-0.101	0.157	-0.779	-0.006	0.1200	-0.1200	-0.0628	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.73	2.30	2.33
527444	0.824	-0.604	-0.236	2.79	2.15	2.91	-0.002	-0.004	-0.097	0.157	-0.778	-0.006	0.1200	-0.1200	-0.0568	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.78	2.26	2.68
527452	0.823	-0.602	-0.237	2.77	2.19	2.68	0.003	-0.010	-0.068	0.156	-0.778	-0.006	0.1200	-0.1200	-0.0545	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.80	2.18	2.75
527460	0.822	-0.600	-0.238	2.64	2.16	2.31	-0.012	-0.030	-0.022	0.156	-0.777	-0.006	0.1200	-0.1200	-0.0521	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.75	2.08	2.59
527468	0.817	-0.595	-0.238	2.82	2.17	2.23	0.001	-0.031	0.027	0.156	-0.776	-0.006	0.1200	-0.1200	-0.0488	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.77	2.12	2.39
527476	0.812	-0.593	-0.235	2.06	1.93	2.59	-0.010	-0.048	0.061	0.156	-0.776	-0.006	0.1200	-0.1200	-0.0413	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.52	2.04	2.44
527484	0.810	-0.599	-0.227	2.28	1.72	2.48	-0.013	-0.021	0.092	0.156	-0.775	-0.006	0.1200	-0.1200	-0.0351	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.39	1.89	2.53
527492	0.814	-0.600	-0.230	2.34	1.57	2.15	-0.009	-0.029	0.109	0.156	-0.775	-0.006	0.1200	-0.1200	-0.0374	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.42	1.75	2.36
527501	0.824	-0.601	-0.239	2.60	1.60	1.75	-0.001	0.004	0.105	0.156	-0.774	-0.005	0.1200	-0.1200	-0.0437	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.56	1.70	2.17
527509	0.827	-0.605	-0.238	2.52	1.53	2.11	-0.011	0.003	0.080	0.155	-0.773	-0.005	0.1200	-0.1200	-0.0442	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.55	1.64	2.11
527517	0.826	-0.610	-0.233	2.63	1.75	2.41	-0.006	0.016	0.061	0.155	-0.773	-0.005	0.1200	-0.1200	-0.0418	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.60	1.68	2.28
527525	0.827	-0.616	-0.227	2.95	1.68	3.12	-0.007	0.038	0.006	0.155	-0.772	-0.005	0.1200	-0.1200	-0.0407	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.67	1.70	2.66
527533	0.833	-0.619	-0.230	2.56	2.14	2.63	0.003	0.028	-0.027	0.155	-0.771	-0.005	0.1200	-0.1200	-0.0469	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.61	1.89	2.70
527541	0.836	-0.620	-0.232	3.07	2.15	2.73	-0.012	0.017	-0.057	0.155	-0.771	-0.005	0.1200	-0.1200	-0.0536	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.80	2.02	2.64
527549	0.839	-0.628	-0.227	3.35	2.37	2.77	-0.003	0.017	-0.072	0.155	-0.770	-0.005	0.1200	-0.1200	-0.0561	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.06	2.16	2.68
527557	0.836	-0.636	-0.217	3.04	2.10	3.03	-0.002	0.020	-0.074	0.155	-0.770	-0.005	0.1200	-0.1200	-0.0504	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.04	2.12	2.86
527565	0.830	-0.640	-0.208	2.98	1.88	3.42	0.003	-0.000	-0.068	0.155	-0.769	-0.006	0.1200	-0.1200	-0.0425	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.07	1.99	3.15
527573	0.831	-0.642	-0.207	3.04	1.97	3.16	-0.002	-0.010	-0.069	0.154	-0.768	-0.006	0.1200	-0.1200	-0.0422	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.08	1.98	3.16
527581	0.832	-0.646	-0.203	2.82	1.91	2.49	0.016	-0.031	-0.032	0.154	-0.768	-0.006	0.1200	-0.1200	-0.0414	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.95	1.95	2.92
527589	0.832	-0.653	-0.196	2.78	1.93	2.08	0.014	-0.035	-0.007	0.154	-0.767	-0.006	0.1200	-0.1200	-0.0427	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.96	1.93	2.56
527597	0.836	-0.659	-0.194	2.93	1.73	2.14	0.017	-0.017	0.019	0.154	-0.767	-0.006	0.1200	-0.1200	-0.0421	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	3.06	1.76	2.31
527605	0.837	-0.667	-0.187	2.43	1.39	2.23	0.019	-0.004	0.044	0.154	-0.766	-0.006	0.1200	-0.1200	-0.0341	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.81	1.54	2.30
527613	0.839	-0.671	-0.186	2.46	1.48	1.90	0.010	0.002	0.051	0.154	-0.765	-0.006	0.1200	-0.1200	-0.0338	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.58	1.49	2.13
527622	0.849	-0.671	-0.195	2.60	1.60	1.75	0.007	-0.006	0.048	0.154	-0.765	-0.005	0.1200	-0.1200	-0.0383	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.54	1.52	1.97
527630	0.857	-0.673	-0.202	2.65	1.66	1.64	0.003	0.010	0.049	0.154	-0.764	-0.005	0.1200	-0.1200	-0.0426	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.57	1.56	1.83
527638	0.863	-0.677	-0.204	2.56	1.49	1.48	-0.005	-0.010	0.045	0.154	-0.764	-0.005	0.1200	-0.1200	-0.0469	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.69	1.58	1.69
527646	0.869	-0.679	-0.207	2.97	1.63	2.30	-0.009	0.011	0.011	0.153	-0.763	-0.005	0.1200	-0.1200	-0.0479	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.77	1.70	2.01
527654	0.874	-0.682	-0.210	3.09	1.89	2.13	-0.010	0.003	-0.008	0.153	-0.762	-0.005	0.1200	-0.1200	-0.0520	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.90	1.81	2.10
527662	0.884	-0.686	-0.217	2.96	2.19	2.17	-0.028	0.013	-0.030	0.153	-0.762	-0.005	0.1200	-0.1200	-0.0566	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.89	2.01	2.19
527670	0.892	-0.686	-0.224	2.70	2.51	2.23	-0.021	0.010	-0.033	0.153	-0.761	-0.005	0.1200	-0.1200	-0.0605	0.0000	0.0000	0.0000	0	1.00	1.6145	-0.6390	-0.9926	4.782	1	2.85	2.20	2.15
