268060,1.8983,4.4920,0.120000,0.000000,0,1.0000,0.006093,-134.355499,0.000212
268062,1.9081,4.4921,0.120000,0.000000,0,1.0000,0.006092,-134.355530,-0.003701
268064,1.9149,4.4906,0.120000,0.000000,0,1.0000,0.006080,-134.355515,-0.000999
268066,1.9177,4.4345,0.120000,0.000000,0,1.0000,0.006075,-134.355515,0.000538
268068,1.9221,4.1094,0.120000,0.000000,0,1.0000,0.006074,-134.355515,0.001067
268070,1.9263,4.2589,0.120000,0.000000,0,1.0000,0.006074,-134.355499,0.002085
268072,1.9305,4.2584,0.120000,0.000000,0,1.0000,0.006077,-134.355499,0.001795
268074,1.9335,3.7776,0.120000,0.000000,0,1.0000,0.006079,-134.355484,0.002972
268076,1.9381,3.2851,0.120000,0.000000,0,1.0000,0.006084,-134.355484,0.002253
268078,1.9430,3.4289,0.120000,0.000000,0,1.0000,0.006087,-134.355484,0.003701
268080,1.9519,3.4625,0.120000,0.000000,0,1.0000,0.006094,-134.355484,0.002612
268082,1.9608,3.4627,0.120000,0.000000,0,1.0000,0.006098,-134.355469,0.003532
268084,1.9699,3.3998,0.120000,0.000000,0,1.0000,0.006105,-134.355469,0.003733
268086,1.9784,3.4498,0.120000,0.000000,0,1.0000,0.006112,-134.355469,0.001543
268088,1.9878,3.6215,0.120000,0.000000,0,1.0000,0.006113,-134.355453,0.002168
268090,1.9982,3.5120,0.120000,0.000000,0,1.0000,0.006116,-134.355453,0.002538
268092,2.0086,3.5124,0.120000,0.000000,0,1.0000,0.006120,-134.355453,0.001636
268094,2.0182,3.4592,0.120000,0.000000,0,1.0000,0.006122,-134.355438,0.003128
268096,2.0268,3.5184,0.120000,0.000000,0,1.0000,0.006127,-134.355438,0.002165
268098,2.0390,3.7287,0.120000,0.000000,0,1.0000,0.006130,-134.355453,-0.000144
268100,2.0507,3.5963,0.120000,0.000000,0,1.0000,0.006127,-134.355453,0.000004
268102,2.0623,3.5968,0.120000,0.000000,0,1.0000,0.006125,-134.355438,0.000669
268104,2.0731,3.6994,0.120000,0.000000,0,1.0000,0.006124,-134.355453,-0.001175
268106,2.0826,3.8607,0.120000,0.000000,0,1.0000,0.006119,-134.355453,-0.001035
268108,2.0921,3.7576,0.120000,0.000000,0,1.0000,0.006114,-134.355438,0.000768
268110,2.1015,3.7578,0.120000,0.000000,0,1.0000,0.006113,-134.355438,0.000405
268112,2.1103,3.8807,0.120000,0.000000,0,1.0000,0.006112,-134.355438,0.001218
268114,2.1189,3.6779,0.120000,0.000000,0,1.0000,0.006112,-134.355438,0.000856
268116,2.1257,3.2962,0.120000,0.000000,0,1.0000,0.006112,-134.355453,-0.002104
268118,2.1336,3.2307,0.120000,0.000000,0,1.0000,0.006104,-134.355438,0.001508
268120,2.1414,3.2309,0.120000,0.000000,0,1.0000,0.006106,-134.355438,0.000787
268122,2.1486,2.7509,0.120000,0.000000,0,1.0000,0.006105,-134.355438,0.000424
